Date,0
2009-08-06,9356.392
2009-08-07,9348.612
2009-08-10,9318.934
2009-08-11,9375.002
2009-08-12,9395.649
2009-08-13,9337.389
2009-08-14,9373.102
2009-08-17,9429.196
2009-08-18,9406.048
2009-08-19,9269.63
2009-08-20,9247.694
2009-08-21,9302.611
2009-08-24,9378.054
2009-08-25,9499.509
2009-08-26,9552.379
2009-08-27,9574.979
2009-08-28,9582.796
2009-08-31,9608.821
2009-09-01,9603.403
2009-09-02,9568.422
2009-09-03,9440.828
2009-09-04,9359.023
2009-09-08,9378.423
2009-09-09,9461.821
2009-09-10,9533.393
2009-09-11,9582.341
2009-09-14,9642.546
2009-09-15,9654.493
2009-09-16,9663.985
2009-09-17,9704.392
2009-09-18,9792.885
2009-09-21,9830.786
2009-09-22,9856.785
2009-09-23,9841.6455
2009-09-24,9861.173
2009-09-25,9828.985
2009-09-28,9783.219
2009-09-29,9740.035
2009-09-30,9799.703
2009-10-01,9812.281
2009-10-02,9786.106
2009-10-05,9647.077
2009-10-06,9561.543
2009-10-07,9610.401
2009-10-08,9732.1045
2009-10-09,9781.417
2009-10-12,9817.619
2009-10-13,9875.9
2009-10-14,9915.909
2009-10-15,9920.053
2009-10-16,10004.578
2009-10-19,10082.216
2009-10-20,10069.234
2009-10-21,10106.779
2009-10-22,10103.682
2009-10-23,10040.963
2009-10-26,10087.975
2009-10-27,10062.723
2009-10-28,9975.248
2009-10-29,9940.315
2009-10-30,9867.082
2009-11-02,9950.833
2009-11-03,9860.422
2009-11-04,9834.266
2009-11-05,9828.059
2009-11-06,9846.068
2009-11-09,9978.223
2009-11-10,10056.717
2009-11-11,10194.3955
2009-11-12,10268.785
2009-11-13,10311.975
2009-11-16,10270.57
2009-11-17,10288.932
2009-11-18,10394.976
2009-11-19,10469.532
2009-11-20,10482.924
2009-11-23,10421.6
2009-11-24,10380.087
2009-11-25,10452.221
2009-11-27,10489.8125
2009-11-30,10512.398
2009-12-01,10424.859
2009-12-02,10394.05
2009-12-03,10472.677
2009-12-04,10509.321
2009-12-07,10459.49
2009-12-08,10438.832
2009-12-09,10439.8
2009-12-10,10382.051
2009-12-11,10380.077
2009-12-14,10431.733
2009-12-15,10498.026
2009-12-16,10539.979
2009-12-17,10520.255
2009-12-18,10496.475
2009-12-21,10410.61
2009-12-22,10382.077
2009-12-23,10435.628
2009-12-24,10499.215
2009-12-28,10521.325
2009-12-29,10552.095
2009-12-30,10581.882
2009-12-31,10592.568
2010-01-04,10596.296
2010-01-05,10526.152
2010-01-06,10582.254
2010-01-07,10621.082
2010-01-08,10630.561
2010-01-11,10648.001
2010-01-12,10663.427
2010-01-13,10696.798
2010-01-14,10690.867
2010-01-15,10714.115
2010-01-19,10747.288
2010-01-20,10700.875
2010-01-21,10739.404
2010-01-22,10697.712
2010-01-25,10539.565
2010-01-26,10332.394
2010-01-27,10263.657
2010-01-28,10262.808
2010-01-29,10293.302
2010-02-01,10233.137
2010-02-02,10156.604
2010-02-03,10195.501
2010-02-04,10297.839
2010-02-05,10327.201
2010-02-08,10161.071
2010-02-09,10071.245
2010-02-10,9996.901
2010-02-11,10062.889
2010-02-12,10099.446
2010-02-16,10164.793
2010-02-17,10164.573
2010-02-18,10252.892
2010-02-19,10327.923
2010-02-22,10402.765
2010-02-23,10437.35
2010-02-24,10433.728
2010-02-25,10368.872
2010-02-26,10392.92
2010-03-01,10389.962
2010-03-02,10385.43
2010-03-03,10430.467
2010-03-04,10456.817
2010-03-05,10455.799
2010-03-08,10478.859
2010-03-09,10566.105
2010-03-10,10601.373
2010-03-11,10610.934
2010-03-12,10613.548
2010-03-15,10642.544
2010-03-16,10667.614
2010-03-17,10687.126
2010-03-18,10720.328
2010-03-19,10764.356
2010-03-22,10810.0625
2010-03-23,10805.104
2010-03-24,10821.609
2010-03-25,10895.78
2010-03-26,10902.211
2010-03-29,10895.099
2010-03-30,10897.86
2010-03-31,10929.824
2010-04-01,10954.27
2010-04-05,10931.007
2010-04-06,10956.728
2010-04-07,11004.217
2010-04-08,11022.57
2010-04-09,10980.156
2010-04-12,10972.867
2010-04-13,11021.046
2010-04-14,11053.442
2010-04-15,11068.918
2010-04-16,11133.843
2010-04-19,11179.701
2010-04-20,11117.375
2010-04-21,11121.484
2010-04-22,11153.817
2010-04-23,11175.401
2010-04-26,11186.218
2010-04-27,11230.344
2010-04-28,11253.029
2010-04-29,11129.909
2010-04-30,11092.826
2010-05-03,11172.079
2010-05-04,11124.52
2010-05-05,11166.749
2010-05-06,11063.726
2010-05-07,10963.131
2010-05-10,10722.819
2010-05-11,10525.785
2010-05-12,10705.435
2010-05-13,10811.981
2010-05-14,10911.166
2010-05-17,10871.488
2010-05-18,10734.384
2010-05-19,10675.567
2010-05-20,10605.389
2010-05-21,10537.893
2010-05-24,10288.125
2010-05-25,10234.442
2010-05-26,10176.611
2010-05-27,10132.967
2010-05-28,10071.922
2010-06-01,10212.153
2010-06-02,10223.825
2010-06-03,10129.692
2010-06-04,10211.897
2010-06-07,10282.407
2010-06-08,10110.192
2010-06-09,9932.809
2010-06-10,9947.001
2010-06-11,9966.431
2010-06-14,10132.903
2010-06-15,10239.589
2010-06-16,10248.897
2010-06-17,10363.377
2010-06-18,10431.964
2010-06-21,10464.865
2010-06-22,10484.289
2010-06-23,10488.65
2010-06-24,10402.092
2010-06-25,10359.471
2010-06-28,10268.304
2010-06-29,10219.887
2010-06-30,10206.345
2010-07-01,10044.254
2010-07-02,9894.904
2010-07-06,9817.485
2010-07-07,9772.483
2010-07-08,9790.658
2010-07-09,9969.163
2010-07-12,10131.326
2010-07-13,10215.673
2010-07-14,10242.37
2010-07-15,10334.741
2010-07-16,10389.544
2010-07-19,10401.997
2010-07-20,10247.278
2010-07-21,10197.89
2010-07-22,10251.514
2010-07-23,10223.519
2010-07-26,10314.666
2010-07-27,10430.479
2010-07-28,10533.571
2010-07-29,10574.294
2010-07-30,10555.298
2010-08-02,10523.606
2010-08-03,10514.237
2010-08-04,10643.67
2010-08-05,10693.498
2010-08-06,10720.439
2010-08-09,10724.264
2010-08-10,10711.01
2010-08-11,10732.837
2010-08-12,10716.438
2010-08-13,10545.111
2010-08-16,10419.802
2010-08-17,10375.576
2010-08-18,10371.904
2010-08-19,10434.817
2010-08-20,10469.927
2010-08-23,10385.822
2010-08-24,10297.26
2010-08-25,10243.343
2010-08-26,10150.993
2010-08-27,10120.231
2010-08-30,10075.008
2010-08-31,10151.043
2010-09-01,10114.398
2010-09-02,10077.833
2010-09-03,10218.521
2010-09-07,10333.534
2010-09-08,10443.258
2010-09-09,10418.025
2010-09-10,10414.642
2010-09-13,10441.367
2010-09-14,10489.12
2010-09-15,10560.829
2010-09-16,10581.136
2010-09-17,10607.234
2010-09-20,10633.335
2010-09-21,10652.247
2010-09-22,10746.822
2010-09-23,10800.287
2010-09-24,10798.487
2010-09-27,10743.7705
2010-09-28,10836.567
2010-09-29,10870.812
2010-09-30,10898.151
2010-10-01,10894.038
2010-10-04,10859.977
2010-10-05,10869.237
2010-10-06,10835.129
2010-10-07,10930.696
2010-10-08,11002.411
2010-10-11,11009.235
2010-10-12,11034.899
2010-10-13,11052.537
2010-10-14,11065.307
2010-10-15,11116.303
2010-10-18,11141.903
2010-10-19,11127.838
2010-10-20,11165.822
2010-10-21,11091.833
2010-10-22,11123.019
2010-10-25,11178.684
2010-10-26,11192.756
2010-10-27,11207.974
2010-10-28,11217.692
2010-10-29,11195.233
